3 40 0.00543892
3 41 0.00653624
3 42 0.00611796
3 43 0.00575789
3 44 0.00610459
3 45 0.00601140
3 46 0.00605793
3 47 0.00471572
3 48 0.00327853
3 49 0.00242001
3 50 0.00216166
3 51 0.00328445
3 52 0.00463448
3 53 0.00417098
3 54 0.00212434
3 55 0.00240236
3 56 0.00358340
3 57 0.00295990
3 58 0.00245392
3 59 0.00257365
3 60 0.00241645
3 61 0.00176257
3 62 0.00198715
3 63 0.00223415
3 64 0.00144744
3 65 0.00248159
4 4 1.00000000
4 5 0.94449633
4 6 0.41229182
4 7 0.27291546
4 8 0.25356301
4 9 0.24029152
4 10 0.22740042
4 11 0.23805762
4 12 0.21637778
4 13 0.14328278
4 14 0.09526021
4 15 0.08338750
4 16 0.08221669
4 17 0.08097009
4 18 0.08680725
4 19 0.08480597
4 20 0.07268155
4 21 0.06562065
4 22 0.06348498
4 23 0.05760522
4 24 0.06956669
4 25 0.10110341
4 26 0.10588406
4 27 0.08805263
4 28 0.06566549
4 29 0.04833271
4 30 0.04762201
4 31 0.05576383
4 32 0.06372382
4 33 0.05539983
4 34 0.03490402
4 35 0.02088299
4 36 0.01564903
4 37 0.01078962
4 38 0.00811585
4 39 0.00733953
4 40 0.00600403
4 41 0.00722091
4 42 0.00716071
4 43 0.00737688
4 44 0.00669082
4 45 0.00706081
4 46 0.00847152
4 47 0.00628797
4 48 0.00543811
4 49 0.00473389
4 50 0.00360325
4 51 0.00418788
4 52 0.00451783
4 53 0.00359427
4 54 0.00245671
4 55 0.00222495
4 56 0.00279531
4 57 0.00272995
4 58 0.00260968
4 59 0.00228875
4 60 0.00217032
4 61 0.00278566
4 62 0.00352487
4 63 0.00327430
4 64 0.00195265
4 65 0.00258383
5 5 1.00000000
5 6 0.92135155
5 7 0.41023230
5 8 0.31529270
5 9 0.27201486
5 10 0.24073404
5 11 0.24036630
5 12 0.20115154
5 13 0.12128414
5 14 0.08525044
5 15 0.07866865
5 16 0.07673924
5 17 0.07529974
5 18 0.07811963
5 19 0.07549709
5 20 0.06651774
5 21 0.06147019
5 22 0.05661462
5 23 0.05489512
5 24 0.06255729
5 25 0.08220039
5 26 0.08771629
5 27 0.07741810
5 28 0.06166411
5 29 0.04608652
5 30 0.04681672
5 31 0.05198443
5 32 0.05472090
5 33 0.04674076
5 34 0.03338797
5 35 0.02379205
5 36 0.01805794
5 37 0.01320760
5 38 0.00973842
5 39 0.00872343
5 40 0.00849725
5 41 0.00868118
5 42 0.00694213
5 43 0.00822846
5 44 0.00843690
5 45 0.00835332
5 46 0.00884580
5 47 0.00731010
5 48 0.00614344
